iter,t-statistic,pvalue,pcutoff
885,1.795865483,0.07311,yes
886,3.277053565,0.001121,no
887,3.328125048,0.000938,no
888,3.428848423,0.000655,no
889,4.314728755,1.90E-05,no
890,3.553669896,0.000415,no
891,3.320575234,0.000963,no
892,3.053265523,0.002382,no
893,3.281860471,0.001102,no
894,1.936295557,0.053386,yes
895,5.248194772,0,no
896,2.122500343,0.034279,no
897,3.9166673,0.000102,no
898,1.814919651,0.070126,yes
899,2.023812352,0.043512,no
900,4.890834383,1.00E-06,no
901,4.531656617,7.00E-06,no
902,3.327121024,0.000941,no
903,3.93027836,9.70E-05,no
904,3.906317835,0.000106,no
905,2.807444,0.005186,no
906,3.328428861,0.000937,no
907,4.228583444,2.80E-05,no
908,4.673756024,4.00E-06,no
909,4.413974163,1.20E-05,no
910,2.913734904,0.003729,no
911,3.505370505,0.000496,no
912,4.068845983,5.50E-05,no
913,3.67354658,0.000265,no
914,1.053861204,0.292447,yes
915,3.227420373,0.00133,no
916,3.551865504,0.000418,no
917,1.67914461,0.093739,yes
918,3.738958457,0.000206,no
919,3.532419063,0.000449,no
920,2.941261847,0.003418,no
921,3.730705414,0.000212,no
922,3.867706459,0.000124,no
923,1.868391509,0.062283,yes
924,1.97071668,0.049299,no
925,3.018902358,0.002664,no
926,3.203601085,0.001442,no
927,3.152137251,0.001717,no
928,4.550254122,7.00E-06,no
929,4.355184265,1.60E-05,no
930,4.168963303,3.60E-05,no
931,5.418297718,0,no
932,1.27640503,0.202396,yes
933,0.81822364,0.413613,yes
934,1.278912376,0.201512,yes
935,4.535186305,7.00E-06,no
936,2.053439967,0.040541,no
937,3.310291689,0.000998,no
938,2.435597068,0.01521,no
939,5.107941247,0,no
940,3.468385368,0.000568,no
941,3.87458251,0.000121,no
942,4.173905519,3.50E-05,no
943,3.992400611,7.50E-05,no
944,3.917476331,0.000102,no
945,3.834635816,0.000142,no
946,3.84189391,0.000138,no
947,3.473018285,0.000559,no
948,4.481860693,9.00E-06,no
949,3.691359391,0.000247,no
950,3.238608797,0.00128,no
951,4.457233529,1.00E-05,no
952,2.657931445,0.00811,no
953,3.017162028,0.002679,no
954,2.431978554,0.015361,no
955,5.244935123,0,no
956,2.413819399,0.016139,no
957,3.938761449,9.30E-05,no
958,3.833186005,0.000142,no
959,3.920577782,0.0001,no
960,3.805864805,0.000159,no
961,5.056414881,1.00E-06,no
962,2.549673327,0.011075,no
963,4.351939636,1.60E-05,no
964,3.66040468,0.000278,no
965,1.877653038,0.061001,yes
966,2.659502152,0.008073,no
967,2.335462188,0.019908,no
968,3.923589141,9.90E-05,no
969,2.053768362,0.040509,no
970,1.058928704,0.290135,yes
971,5.040000411,1.00E-06,no
972,2.93589007,0.003477,no
973,3.690590032,0.000248,no
974,2.649861402,0.008303,no
975,4.008313191,7.00E-05,no
976,4.680966517,4.00E-06,no
977,4.530166285,7.00E-06,no
978,4.031401058,6.40E-05,no
979,3.373884772,0.000798,no
980,4.423924055,1.20E-05,no
981,2.309321013,0.021326,no
982,3.747460998,0.000199,no
983,4.721764765,3.00E-06,no
984,3.327447733,0.00094,no
985,4.308851515,2.00E-05,no
986,1.967773963,0.049638,no
987,4.759159354,3.00E-06,no
988,5.271080295,0,no
989,4.230086099,2.80E-05,no
990,3.434199687,0.000643,no
991,3.46121623,0.000583,no
992,3.140981541,0.001782,no
993,3.652345591,0.000287,no
994,2.72009967,0.00675,no
995,2.696380615,0.007242,no
996,3.746831979,0.0002,no
997,2.510055729,0.012381,no
998,2.921477466,0.003639,no
999,3.146657516,0.001748,no
1000,4.051452316,5.90E-05,no
1001,2.830989069,0.004824,no
1002,4.319362699,1.90E-05,no
1003,4.297327573,2.10E-05,no
1004,3.213786609,0.001393,no
1005,4.705877084,3.00E-06,no
1006,2.943488232,0.003394,no
1007,3.629442553,0.000313,no
1008,2.061551263,0.039759,no
1009,4.911705278,1.00E-06,no
1010,4.079713798,5.20E-05,no
1011,2.163861173,0.03094,no
1012,4.106244332,4.70E-05,no
1013,4.322433248,1.90E-05,no
1014,3.101253403,0.002034,no
1015,3.341707164,0.000894,no
1016,2.046967521,0.041175,no
1017,2.266333764,0.023851,no
1018,1.436143607,0.151577,yes
1019,1.964645539,0.05,no
1020,4.883453656,1.00E-06,no
1021,4.029769963,6.40E-05,no
1022,2.863014469,0.00437,no
1023,2.670850626,0.007809,no
1024,3.716577722,0.000224,no
1025,5.028605873,1.00E-06,no
1026,0.929486715,0.353078,yes
1027,3.377639276,0.000787,no
1028,4.724566451,3.00E-06,no
1029,2.820757114,0.004978,no
1030,1.546333108,0.122647,yes
1031,3.596872276,0.000354,no
1032,3.114907963,0.001944,no
1033,2.302398038,0.021716,no
1034,3.92577133,9.80E-05,no
1035,3.056833835,0.002355,no
1036,5.909005409,0,no
1037,3.503090936,0.0005,no
1038,4.263204622,2.40E-05,no
1039,3.144383427,0.001762,no
1040,1.085252066,0.278325,yes
1041,4.537138233,7.00E-06,no
1042,3.055705864,0.002363,no
1043,3.656209219,0.000283,no
1044,2.489994575,0.013093,no
1045,3.240093559,0.001273,no
1046,5.767910885,0,no
1047,1.507789502,0.13223,yes
1048,4.2895614,2.10E-05,no
1049,2.764994003,0.005899,no
1050,3.861679012,0.000127,no
1051,4.472277059,1.00E-05,no
1052,3.374649537,0.000796,no
1053,4.652671007,4.00E-06,no
1054,4.02715845,6.50E-05,no
1055,3.955433895,8.70E-05,no
1056,1.472599499,0.141478,yes
1057,1.559689276,0.119456,yes
1058,3.303404691,0.001023,no
1059,4.646887958,4.00E-06,no
1060,2.752776281,0.006121,no
1061,1.583697982,0.113885,yes
1062,3.482520346,0.00054,no
1063,3.00893068,0.002752,no
1064,1.286828996,0.19874,yes
1065,5.391354842,0,no
1066,4.558396006,6.00E-06,no
1067,3.672327307,0.000266,no
1068,2.810729707,0.005134,no
1069,3.243222772,0.00126,no
1070,3.593379085,0.000358,no
1071,4.455903052,1.00E-05,no
1072,2.441123112,0.014982,no
1073,3.014227136,0.002705,no
1074,4.239371112,2.70E-05,no
1075,4.500201279,8.00E-06,no
1076,4.233482791,2.70E-05,no
1077,3.792563528,0.000167,no
1078,2.283402774,0.022819,no
1079,4.438565178,1.10E-05,no
1080,3.562976073,0.000401,no
1081,3.700010292,0.000239,no
1082,1.848394463,0.065126,yes
1083,3.079286731,0.002187,no
1084,4.59156408,6.00E-06,no
1085,4.88551001,1.00E-06,no
1086,4.338785284,1.70E-05,no
1087,3.664277785,0.000274,no
1088,3.8931138,0.000112,no
1089,3.084075813,0.002153,no
1090,2.696690242,0.007236,no
1091,3.741960233,0.000203,no
1092,1.850854045,0.064771,yes
1093,4.102190692,4.80E-05,no
1094,3.290681517,0.001069,no
1095,5.392579454,0,no
1096,4.344413646,1.70E-05,no
1097,3.850192668,0.000133,no
1098,1.851949273,0.064613,yes
1099,1.336645139,0.181937,yes
1100,3.699338907,0.00024,no
1101,3.460251744,0.000585,no
1102,4.228153371,2.80E-05,no
1103,2.46754832,0.013933,no
1104,2.114298327,0.034976,no
1105,3.983408916,7.80E-05,no
1106,2.736093016,0.006435,no
1107,2.065736449,0.03936,no
1108,4.073740565,5.40E-05,no
1109,3.922964747,9.90E-05,no
1110,3.403416875,0.000718,no
1111,4.961629192,1.00E-06,no
1112,3.736596077,0.000208,no
1113,3.881579039,0.000117,no
1114,4.759250233,3.00E-06,no
1115,1.261163755,0.207829,yes
1116,2.6367012,0.008628,no
1117,2.797131818,0.005351,no
1118,3.717293922,0.000224,no
1119,1.255930601,0.209718,yes
1120,4.078773072,5.30E-05,no
1121,2.784591942,0.00556,no
1122,4.977579473,1.00E-06,no
1123,1.3942883,0.16384,yes
1124,4.362761723,1.60E-05,no
1125,4.678371998,4.00E-06,no
1126,3.815143525,0.000153,no
1127,3.590863136,0.000362,no
1128,2.577003188,0.010247,no
1129,3.404139726,0.000716,no
1130,3.63751869,0.000303,no
1131,4.597037314,5.00E-06,no
1132,4.041424947,6.10E-05,no
1133,3.703493504,0.000236,no
1134,2.136661024,0.033103,no
1135,2.18540061,0.029315,no
1136,2.361736093,0.018566,no
1137,3.333311609,0.000921,no
1138,3.696692008,0.000242,no
1139,3.162070647,0.00166,no
1140,2.23209021,0.026044,no
1141,2.772865419,0.005761,no
1142,3.998485483,7.30E-05,no
1143,2.529536978,0.011723,no
1144,1.383731514,0.167048,yes
1145,3.423238827,0.000669,no
1146,3.468638407,0.000568,no
1147,3.382832415,0.000773,no
1148,4.586533267,6.00E-06,no
1149,3.963941745,8.40E-05,no
1150,4.41250661,1.20E-05,no
1151,2.900706102,0.003885,no
1152,5.162502457,0,no
1153,3.679168893,0.000259,no
1154,3.916673586,0.000102,no
1155,4.300474454,2.00E-05,no
1156,4.202985505,3.10E-05,no
1157,2.336218773,0.019868,no
1158,4.194786768,3.20E-05,no
1159,4.066187741,5.50E-05,no
1160,2.483935652,0.013315,no
1161,3.426558878,0.000661,no
1162,3.826371643,0.000146,no
1163,3.442725737,0.000623,no
1164,4.57141101,6.00E-06,no
1165,4.061739625,5.60E-05,no
1166,3.78520424,0.000172,no
1167,3.790526198,0.000168,no
1168,3.071057058,0.002247,no
1169,3.238524699,0.00128,no
1170,3.608072734,0.000339,no
1171,1.720525522,0.085946,yes
1172,3.83260353,0.000143,no
1173,1.421328051,0.155835,yes
1174,4.684748509,4.00E-06,no
1175,1.538675136,0.124506,yes
1176,2.365311721,0.01839,no
1177,2.563204538,0.010658,no
1178,2.824005451,0.004929,no
1179,1.482075689,0.13894,yes
1180,3.879166625,0.000119,no
1181,3.909100747,0.000105,no
1182,5.057737672,1.00E-06,no
1183,3.149057995,0.001734,no
1184,2.241580833,0.025419,no
1185,3.93181063,9.60E-05,no
1186,4.850635068,2.00E-06,no
1187,2.405436006,0.01651,no
1188,3.439100075,0.000632,no
1189,2.919140669,0.003666,no
1190,4.349356947,1.70E-05,no
1191,3.046733509,0.002434,no
1192,2.811535924,0.005121,no
1193,3.225499747,0.001339,no
1194,1.412061147,0.158544,yes
1195,1.0938301,0.274548,yes
1196,3.274071098,0.001132,no
1197,4.064789211,5.60E-05,no
1198,3.602936831,0.000346,no
1199,4.494583503,9.00E-06,no
1200,4.598070226,5.00E-06,no
1201,2.573251382,0.010357,no
1202,4.388567581,1.40E-05,no
1203,2.176744103,0.029959,no
1204,1.957800937,0.0508,yes
1205,4.316666887,1.90E-05,no
1206,3.033131698,0.002544,no
1207,4.212958569,3.00E-05,no
1208,3.113207045,0.001955,no
1209,2.818361187,0.005015,no
1210,4.332772071,1.80E-05,no
1211,4.732041758,3.00E-06,no
1212,2.550950365,0.011035,no
1213,3.13494027,0.001818,no
1214,3.677563528,0.000261,no
1215,3.754200607,0.000194,no
1216,2.659114203,0.008082,no
1217,4.220708542,2.90E-05,no
1218,4.197853903,3.20E-05,no
1219,2.963078516,0.003189,no
1220,4.062572959,5.60E-05,no
1221,3.094551075,0.00208,no
1222,2.04953596,0.040923,no
1223,2.035915707,0.042277,no
1224,4.492117283,9.00E-06,no
1225,3.086105937,0.002139,no
1226,3.615482693,0.00033,no
1227,4.225345141,2.80E-05,no
1228,4.523021968,8.00E-06,no
1229,2.624483031,0.008939,no
1230,2.212970841,0.027343,no
1231,1.254945629,0.210076,yes
1232,4.70994462,3.00E-06,no
1233,2.196289195,0.028522,no
1234,3.246167853,0.001247,no
1235,4.764545695,2.00E-06,no
1236,3.948308568,9.00E-05,no
1237,3.866847617,0.000125,no
1238,4.13103643,4.20E-05,no
1239,3.007359696,0.002766,no
1240,2.908780891,0.003787,no
1241,3.111776996,0.001964,no
1242,1.738913901,0.082656,yes
1243,4.307925951,2.00E-05,no
1244,2.862900162,0.004371,no
1245,5.629777462,0,no
1246,2.673211666,0.007755,no
1247,3.337301904,0.000908,no
1248,1.251838712,0.211205,yes
1249,3.364106419,0.000826,no
1250,2.832535402,0.004801,no
1251,3.533065126,0.000448,no
1252,1.766843589,0.077855,yes
1253,4.153617445,3.80E-05,no
1254,2.644503312,0.008434,no
1255,3.654521944,0.000284,no
1256,4.885674488,1.00E-06,no
1257,1.795431083,0.073179,yes
1258,4.496738192,9.00E-06,no
1259,4.528452239,7.00E-06,no
1260,2.871275271,0.004259,no
1261,1.848015557,0.065181,yes
1262,4.148427864,3.90E-05,no
1263,2.194947453,0.028619,no
1264,4.162075452,3.70E-05,no
1265,3.174065026,0.001594,no
1266,3.92704585,9.80E-05,no
1267,2.147590275,0.032219,no
1268,3.302938787,0.001024,no
1269,3.564407286,0.000399,no
1270,2.170611172,0.030423,no
1271,4.260263027,2.40E-05,no
1272,1.6739886,0.094748,yes
1273,3.903267703,0.000108,no
1274,2.384396963,0.017473,no
1275,1.71640944,0.086697,yes
1276,3.823655597,0.000148,no
1277,4.080243839,5.20E-05,no
1278,2.21362324,0.027298,no
1279,1.844803778,0.065648,yes
1280,3.713514483,0.000227,no
1281,1.373958681,0.17006,yes
1282,1.801083629,0.072283,yes
1283,2.317535548,0.020871,no
1284,4.315856819,1.90E-05,no
1285,4.097376497,4.90E-05,no
1286,2.093808133,0.036772,no
1287,3.323293797,0.000954,no
1288,2.630375011,0.008788,no
1289,2.910939522,0.003762,no
1290,3.64313831,0.000297,no
1291,4.212131685,3.00E-05,no
1292,4.025941131,6.50E-05,no
1293,1.949399504,0.051798,yes
1294,2.193774868,0.028704,no
1295,1.995268038,0.046547,no
1296,4.396211212,1.30E-05,no
1297,4.806371489,2.00E-06,no
1298,3.138753465,0.001795,no
1299,4.180765458,3.40E-05,no
1300,2.152816687,0.031803,no
1301,3.440305902,0.000629,no
1302,1.611215317,0.107754,yes
1303,2.814280037,0.005078,no
1304,4.314151496,1.90E-05,no
1305,3.412346588,0.000695,no
1306,4.478873754,9.00E-06,no
1307,4.824449289,2.00E-06,no
1308,3.958998413,8.60E-05,no
1309,4.544166366,7.00E-06,no
1310,4.13068283,4.20E-05,no
1311,4.255089164,2.50E-05,no
1312,1.575364466,0.115795,yes
1313,5.141338327,0,no
1314,3.724684054,0.000217,no
1315,3.771846857,0.000181,no
1316,4.238862844,2.70E-05,no
1317,2.640165911,0.008541,no
1318,2.303995651,0.021626,no
1319,3.963082018,8.50E-05,no
1320,4.516754352,8.00E-06,no
1321,5.691432213,0,no
1322,2.598191825,0.009644,no
1323,4.250855692,2.50E-05,no
1324,4.214154055,3.00E-05,no
1325,5.535282667,0,no
1326,3.586570954,0.000367,no
1327,3.917252801,0.000102,no
1328,1.74043044,0.082389,yes
1329,4.019434157,6.70E-05,no
1330,4.110903185,4.60E-05,no
1331,5.10480295,0,no
1332,4.239143756,2.70E-05,no
1333,3.019379395,0.00266,no
1334,2.291025443,0.022371,no
1335,3.623740044,0.00032,no
1336,4.709756394,3.00E-06,no
1337,4.972230685,1.00E-06,no
1338,1.596688948,0.110957,yes
1339,3.180936718,0.001558,no
1340,3.051319607,0.002398,no
1341,5.010154512,1.00E-06,no
1342,4.767215221,2.00E-06,no
1343,3.441005815,0.000627,no
1344,3.337748629,0.000907,no
1345,4.267375333,2.40E-05,no
1346,4.317055136,1.90E-05,no
1347,1.818335767,0.069602,yes
1348,2.022819107,0.043615,no
1349,4.089977035,5.00E-05,no
1350,3.88279174,0.000117,no
1351,4.191361999,3.30E-05,no
1352,3.961423583,8.50E-05,no
1353,4.307570258,2.00E-05,no
1354,1.991998937,0.046906,no
1355,3.124886358,0.00188,no
1356,3.783127517,0.000173,no
1357,3.227297532,0.00133,no
1358,1.301591713,0.193646,yes
1359,2.026907465,0.043194,no
1360,3.303568969,0.001022,no
1361,1.58257439,0.114141,yes
1362,3.880985365,0.000118,no
1363,5.311871922,0,no
1364,2.0648261,0.039446,no
1365,3.80056591,0.000162,no
1366,2.934503375,0.003492,no
1367,1.506619125,0.13253,yes
1368,4.623482393,5.00E-06,no
1369,2.841474051,0.004671,no
1370,1.879840971,0.060702,yes
1371,3.482367091,0.00054,no
1372,1.894052956,0.058786,yes
1373,4.671226117,4.00E-06,no
1374,2.527112558,0.011803,no
1375,2.324398315,0.020498,no
1376,3.751540776,0.000196,no
1377,2.659505256,0.008073,no
1378,3.958888118,8.60E-05,no
1379,4.432082195,1.10E-05,no
1380,4.227948642,2.80E-05,no
1381,4.802271122,2.00E-06,no
1382,3.480967809,0.000543,no
1383,4.00182767,7.20E-05,no
1384,1.322304083,0.186662,yes
1385,2.912877983,0.003739,no
1386,3.79668435,0.000164,no
1387,4.544995777,7.00E-06,no
1388,2.366875812,0.018313,no
1389,3.891121855,0.000113,no
1390,3.019501485,0.002659,no
1391,4.36913099,1.50E-05,no
1392,3.981449345,7.80E-05,no
1393,4.592412992,6.00E-06,no
1394,3.952842601,8.80E-05,no
1395,4.314885092,1.90E-05,no
1396,4.105888985,4.70E-05,no
1397,3.999741919,7.30E-05,no
1398,3.216573815,0.00138,no
1399,2.295461382,0.022113,no
1400,3.445552965,0.000617,no
1401,3.311255657,0.000995,no
1402,3.577776858,0.00038,no
1403,4.806110362,2.00E-06,no
1404,4.316177402,1.90E-05,no
1405,2.623234567,0.008972,no
1406,3.760050948,0.00019,no
1407,5.836472204,0,no
1408,3.274470969,0.001131,no
1409,4.942157524,1.00E-06,no
1410,4.991293383,1.00E-06,no
1411,3.835188971,0.000141,no
1412,4.456930772,1.00E-05,no
1413,4.451759429,1.00E-05,no
1414,4.408589779,1.30E-05,no
1415,2.61376282,0.009221,no
1416,1.586204736,0.113315,yes
1417,3.409684159,0.000702,no
1418,4.039204357,6.20E-05,no
1419,4.765529994,2.00E-06,no
1420,3.27207941,0.00114,no
1421,3.751858695,0.000196,no
1422,3.709618996,0.00023,no
1423,2.739252005,0.006374,no
1424,4.125803796,4.30E-05,no
1425,4.067460323,5.50E-05,no
1426,4.72689144,3.00E-06,no
1427,2.499454564,0.012753,no
1428,5.290698688,0,no
1429,3.559121609,0.000407,no
1430,3.12565641,0.001876,no
1431,1.976382857,0.048652,no
1432,3.136439478,0.001809,no
1433,3.270795844,0.001145,no
1434,3.749626692,0.000197,no
1435,3.172619612,0.001602,no
1436,2.061868542,0.039728,no
1437,3.582330788,0.000373,no
1438,4.107410831,4.70E-05,no
1439,0.974390636,0.330326,yes
1440,3.985918403,7.70E-05,no
1441,3.515117266,0.000479,no
1442,4.11013703,4.60E-05,no
1443,4.641521445,4.00E-06,no
1444,3.180358597,0.001561,no
1445,3.383582711,0.000771,no
1446,3.451283388,0.000604,no
1447,1.490303946,0.136765,yes
1448,4.369764183,1.50E-05,no
1449,4.167618279,3.60E-05,no
1450,2.361924403,0.018557,no
1451,5.493355911,0,no
1452,3.466493516,0.000572,no
1453,1.986818905,0.047479,no
1454,4.351500047,1.60E-05,no
1455,2.251431869,0.024785,no
1456,3.595559772,0.000355,no
1457,1.9882664,0.047318,no
1458,3.898833226,0.00011,no
1459,1.763833053,0.078361,yes
1460,4.355776403,1.60E-05,no
1461,2.504133452,0.012588,no
1462,2.175833456,0.030028,no
1463,3.215752958,0.001384,no
1464,2.679456033,0.007613,no
1465,3.419156165,0.000679,no
1466,4.675286671,4.00E-06,no
1467,3.478385749,0.000548,no
1468,1.071165727,0.284604,yes
1469,3.459533329,0.000587,no
1470,2.992211398,0.002904,no
1471,2.162276629,0.031063,no
1472,2.737293088,0.006412,no
1473,4.737139793,3.00E-06,no
1474,3.670614323,0.000268,no
1475,4.301587433,2.00E-05,no
1476,3.172845215,0.001601,no
1477,5.450271348,0,no
1478,3.979044329,7.90E-05,no
1479,3.546077168,0.000427,no
1480,4.034703694,6.30E-05,no
1481,4.093662619,4.90E-05,no
1482,2.456075157,0.01438,no
1483,4.742810443,3.00E-06,no
1484,2.272141573,0.023495,no
1485,3.445358281,0.000618,no
1486,1.943652284,0.052489,yes
1487,4.166027524,3.60E-05,no
1488,4.29614826,2.10E-05,no
1489,3.419760118,0.000677,no
1490,4.703225335,3.00E-06,no
1491,4.961176594,1.00E-06,no
1492,4.007878703,7.00E-05,no
1493,3.381007442,0.000778,no
1494,4.313970719,1.90E-05,no
1495,1.229758867,0.219357,yes
1496,1.455278369,0.14621,yes
1497,4.587026137,6.00E-06,no
1498,1.720719828,0.085911,yes
1499,3.809370691,0.000156,no
1500,4.058932793,5.70E-05,no
1501,3.775515586,0.000179,no
1502,3.855330721,0.00013,no
1503,1.060689852,0.289335,yes
1504,2.517990724,0.012109,no
1505,2.327347902,0.020339,no
1506,3.048161177,0.002422,no
1507,3.033690755,0.002539,no
1508,2.200299362,0.028235,no
1509,4.074599215,5.30E-05,no
1510,3.508004876,0.000492,no
1511,3.773536537,0.00018,no
1512,4.853448658,2.00E-06,no
1513,2.096890288,0.036497,no
1514,4.563741509,6.00E-06,no
1515,2.240331657,0.025501,no
1516,4.894591961,1.00E-06,no
1517,3.405600919,0.000712,no
1518,2.429212932,0.015477,no
1519,2.272645663,0.023464,no
1520,2.873366424,0.004231,no
1521,4.600017236,5.00E-06,no
1522,3.24148871,0.001267,no
1523,4.113867206,4.50E-05,no
1524,3.804935125,0.000159,no
1525,2.622825843,0.008982,no
1526,3.027851108,0.002588,no
1527,4.09481317,4.90E-05,no
1528,1.32288117,0.18647,yes
1529,4.732695691,3.00E-06,no
1530,4.126495032,4.30E-05,no
1531,4.060504807,5.70E-05,no
1532,5.871245298,0,no
1533,2.140300765,0.032806,no
1534,4.839668704,2.00E-06,no
1535,3.412838843,0.000694,no
1536,3.305300304,0.001016,no
1537,1.817009041,0.069805,yes
1538,3.743353649,0.000202,no
1539,5.466025578,0,no
1540,4.150151338,3.90E-05,no
1541,3.678453321,0.00026,no
1542,4.298772374,2.10E-05,no
1543,1.792014421,0.073726,yes
1544,3.498074539,0.00051,no
1545,4.810278843,2.00E-06,no
1546,3.169692474,0.001618,no
1547,3.557178797,0.00041,no
1548,1.917057906,0.055791,yes
